index,index at directory,label,link,number of tokens,number of verbs,number of subjunctive and imperative verbs,number of adjectives,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,percentage of news with speeling errors,emotiveness,diversity
5606,2930-meta.txt,true,http://politica.estadao.com.br/blogs/coluna-do-estadao/maia-reforma-fica-para-proximo-presidente-se-nao-votar-ate-fevereiro/,853,158,6,30,1,0,61,0.0,0.215909,0.491848
5607,1416-meta.txt,true,https://g1.globo.com/politica/noticia/mp-deve-garantir-que-ninguem-esteja-acima-da-lei-diz-dodge.ghtml,2181,309,16,125,5,7,168,0.00051282,0.222087,0.355385
5608,1755-meta.txt,true,http://brasil.estadao.com.br/noticias/rio-de-janeiro-interventor-pegara-sistema-prisional-fluminense-superlotado-e-degradado-70002198951,1090,134,3,58,0,0,30,0.00105708,0.238693,0.479915
5609,1524-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/delator-entregou-planilha-temer-documentos-e-anotacao-de-partilha-dos-r-15-mi-de-propinas-pagos-em-2014/,2593,371,15,36,15,0,140,0.000902935,0.110568,0.363883
5610,1472-meta.txt,true,https://g1.globo.com/politica/operacao-lava-jato/noticia/stf-nao-comenta-vazamento-e-informa-que-fachin-abriu-76-inqueritos.ghtml,413,54,3,13,0,0,8,0.0,0.162011,0.50137
5611,2502-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/103267-2/,947,114,6,24,7,0,63,0.0,0.187117,0.447174
5612,1521-meta.txt,true,http://politica.estadao.com.br/noticias/geral-moreira-franco-considera-sabia-tentativa-de-meirelles-de-por-de-pe-candidatura-70002230583,679,92,7,32,0,0,24,0.0,0.229008,0.533448
5613,1561-meta.txt,true,http://politica.estadao.com.br/blogs/neumanne/bazofia-de-malandro/,2361,312,22,99,3,1,111,0.0052108,0.210805,0.41639
5614,2250-meta.txt,true,https://g1.globo.com/goias/noticia/familia-de-kaka-faz-campanha-para-juntar-dinheiro-de-passagens-para-os-eua-e-hospedagem-durante-tratamento.ghtml,1113,175,5,28,10,5,87,0.00104384,0.220874,0.442589
5615,1104-meta.txt,true,http://esportes.estadao.com.br/noticias/jogos-olimpicos-selecao-masculina-de-volei-busca-seu-terceiro-ouro-olimpico-10000071025,845,113,4,55,4,2,44,0.00140449,0.250784,0.539326
5616,3561-meta.txt,true,https://g1.globo.com/economia/noticia/temer-anuncia-liberacao-para-saque-de-contas-inativas-do-fgts.ghtml,1309,184,7,50,0,2,68,0.0,0.208417,0.419982
5617,3276-meta.txt,true,https://g1.globo.com/pr/parana/noticia/retrospectiva-2017-os-casos-mais-curiosos-do-ano-no-parana.ghtml,1971,243,5,58,1,0,67,0.00174723,0.137887,0.451951
5618,2230-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/mpf-diz-que-pesa-sobre-dilma-suspeita-de-parcialidade-para-defender-bendine-mas-moro-nega/,658,99,5,26,1,0,34,0.00175747,0.19403,0.537786
5619,1543-meta.txt,true,https://g1.globo.com/agenda-do-dia/noticia/sexta-feira-6-de-outubro.ghtml,701,77,3,34,0,0,28,0.00160256,0.24031,0.5625
5620,1146-meta.txt,true,http://politica.estadao.com.br/noticias/geral-duvido-que-ele-faca-uma-delacao-diz-temer-sobre-rocha-loures-70001823347,695,123,16,26,6,0,61,0.0,0.21673,0.546233
5621,1820-meta.txt,true,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/pats-e-empresas-oferecem-vagas-de-emprego-em-10-cidades-da-regiao-de-ribeirao-preto.ghtml,808,79,1,16,0,0,11,0.0385714,0.0576369,0.37
5622,3162-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/oab-quer-acesso-a-delacao-de-sergio-machado/,379,37,3,16,0,0,13,0.00294118,0.164557,0.573529
5623,2693-meta.txt,true,http://politica.estadao.com.br/blogs/neumanne/propina-com-recibo/,2129,281,7,63,4,3,101,0.00421719,0.190998,0.433316
5624,3202-meta.txt,true,https://g1.globo.com/mg/triangulo-mineiro/noticia/avo-que-teve-neta-gravida-morta-para-retirada-de-bebe-em-mg-desabafa-quero-justica.ghtml,629,106,4,20,0,0,19,0.0,0.175781,0.514938
5625,1039-meta.txt,true,https://g1.globo.com/rs/rio-grande-do-sul/noticia/apos-reintegracao-de-posse-de-predio-familias-recebem-doacoes-em-porto-alegre.ghtml,2290,288,11,90,10,3,92,0.0,0.230492,0.425738
5626,2518-meta.txt,true,https://g1.globo.com/sp/sao-carlos-regiao/noticia/camara-de-sao-carlos-vota-fim-da-lei-que-proibe-uber-veja-opiniao-de-cada-vereador.ghtml,1644,285,32,64,7,2,96,0.0,0.239063,0.412921
5627,1797-meta.txt,true,http://internacional.estadao.com.br/blogs/fatima-lacerda/o-presente-de-deus-para-erdogan-a-rotina-do-terror-e-saudades-mundanas/,2005,249,13,99,9,3,121,0.00863061,0.287671,0.510357
5628,3161-meta.txt,true,https://g1.globo.com/politica/noticia/psdb-elege-geraldo-alckmin-como-presidente-nacional-do-partido.ghtml,1310,167,2,55,3,2,53,0.000904977,0.175337,0.455204
5629,3021-meta.txt,true,https://g1.globo.com/politica/noticia/galloro-reune-todas-as-condicoes-para-comandar-pf-diz-entidade-de-delegados.ghtml,1178,125,7,78,0,0,37,0.0,0.254079,0.419789
5630,1088-meta.txt,true,https://g1.globo.com/politica/noticia/fab-intercepta-aviao-com-cocaina-que-decolou-de-fazenda-da-familia-de-blairo-maggi.ghtml,1039,135,5,36,0,0,35,0.00109529,0.143885,0.411829
5631,442-meta.txt,true,http://esportes.estadao.com.br/noticias/futebol-quando-a-arena-corinthians-decolar-vai-sobrar-dinheiro-diz-rosenberg-70002225929,2013,397,12,86,18,5,189,0.0011274,0.246898,0.418828
5632,1318-meta.txt,true,https://g1.globo.com/mundo/noticia/submarino-americano-com-misseis-guiados-chega-a-coreia-do-sul.ghtml,717,76,6,55,0,0,22,0.00151745,0.220641,0.497724
5633,3516-meta.txt,true,https://g1.globo.com/politica/operacao-lava-jato/noticia/odebrecht-pagou-r-35-milhoes-via-caixa-2-para-comprar-partidos-diz-delator.ghtml,589,87,4,17,6,0,33,0.0,0.16087,0.480885
5634,3137-meta.txt,true,https://g1.globo.com/go/goias/noticia/corpo-do-jornalista-toninho-drummond-e-cremado-em-valparaiso-de-goias.ghtml,1813,166,2,84,0,2,66,0.0,0.207576,0.418354
5635,3079-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/rs-quer-fechar-predios-publicos-para-julgamento/,811,99,0,21,0,0,26,0.00147059,0.118012,0.538235
5636,3424-meta.txt,true,http://politica.estadao.com.br/blogs/neumanne/quadrilhao-na-cadeia-velha/,2229,321,14,83,1,0,104,0.0030349,0.214922,0.437532
5637,2136-meta.txt,true,https://g1.globo.com/pr/parana/noticia/ex-diretor-da-oas-diz-que-triplex-estava-reservado-para-dona-marisa-e-o-ex-presidente.ghtml,1517,231,8,32,8,1,86,0.00304414,0.175131,0.374429
5638,264-meta.txt,true,http://internacional.estadao.com.br/noticias/geral-marcha-contra-terrorismo-lota-ruas-na-suecia-70001732892,512,62,1,28,0,2,23,0.00232019,0.242105,0.596288
5639,2619-meta.txt,true,https://g1.globo.com/politica/operacao-lava-jato/noticia/acordo-preve-que-delator-devolva-ouro-r-5-milhoes-e-imovel-em-miami.ghtml,601,70,3,19,0,0,27,0.0,0.138393,0.475046
5640,688-meta.txt,true,https://g1.globo.com/educacao/noticia/entenda-a-polemica-em-torno-do-escola-sem-partido.ghtml,2897,354,29,134,1,0,166,0.0,0.237354,0.339141
5641,602-meta.txt,true,https://g1.globo.com/mg/centro-oeste/noticia/retrospectiva-2017-os-principais-fatos-do-ano-no-centro-oeste-de-minas.ghtml,1341,161,2,46,0,0,41,0.000826446,0.143657,0.463636
5642,1012-meta.txt,true,http://politica.estadao.com.br/noticias/geral-temer-revoga-decreto-que-convocou-forcas-armadas-70001813153,1055,150,8,31,0,0,34,0.00107296,0.187204,0.466738
5643,1067-meta.txt,true,http://www.estadao.com.br/noticias/geral-planalto-evita-comentarios-e-vai-aguardar-efeitos-da-delacao-10000093705,940,159,9,32,0,0,40,0.00125313,0.204244,0.52381
5644,3315-meta.txt,true,https://g1.globo.com/politica/noticia/relator-recomenda-rejeicao-da-denuncia-contra-temer-padilha-e-moreira.ghtml,1185,154,12,53,0,0,58,0.001998,0.170626,0.464535
5645,2387-meta.txt,true,https://g1.globo.com/pr/parana/noticia/moro-libera-r-10-milhoes-monica-moura-e-joao-santana.ghtml,574,68,1,23,0,0,18,0.0,0.19457,0.500994
5646,594-meta.txt,true,http://economia.estadao.com.br/noticias/geral-voar--cair--voar-de-novo-1732201,4817,645,30,256,2,0,330,0.0100797,0.283443,0.365917
5647,2469-meta.txt,true,http://cultura.estadao.com.br/noticias/televisao-morre-o-jornalista-eliakim-araujo-aos-75-anos-10000063421,263,26,1,10,0,0,7,0.0,0.215054,0.595556
5648,1373-meta.txt,true,https://g1.globo.com/pop-arte/musica/noticia/playlists-no-youtube-viram-negocio-lucrativo-com-venda-de-lugares-nas-listas-de-hits.ghtml,2805,402,9,99,8,0,172,0.00550847,0.226555,0.365254
5649,2453-meta.txt,true,http://economia.estadao.com.br/noticias/geral-caminhoneiros-prometem-intensificar-manifestacoes-1795215,679,100,8,16,0,1,29,0.0,0.140684,0.556522
5650,633-meta.txt,true,https://g1.globo.com/politica/eleicoes/2018/noticia/eleicoes-2018-criar-e-propagar-boatos-e-crime.ghtml,2566,389,36,142,1,0,163,0.00626398,0.270684,0.405369
5651,3364-meta.txt,true,https://g1.globo.com/bemestar/noticia/ela-tem-tanta-dor-que-so-quer-morrer-a-jovem-de-19-que-pede-eutanasia-e-causa-polemica-no-chile.ghtml,1583,217,7,90,0,3,125,0.000719424,0.318182,0.405036
5652,1476-meta.txt,true,https://g1.globo.com/mundo/noticia/santos-pede-exposicao-de-suas-contas-de-campanha-por-caso-odebrecht.ghtml,412,57,6,11,0,0,20,0.0,0.111765,0.528767
5653,1332-meta.txt,true,https://g1.globo.com/mundo/noticia/porta-avioes-americano-inicia-exercicios-navais-com-o-japao.ghtml,336,36,1,33,0,0,9,0.0,0.282258,0.52649
5654,3395-meta.txt,true,https://g1.globo.com/pr/parana/noticia/mpf-apela-contra-sentenca-dada-por-sergio-moro-a-eduardo-cunha.ghtml,1265,164,5,62,0,1,52,0.0,0.200828,0.453478
5655,3472-meta.txt,true,http://internacional.estadao.com.br/noticias/geral-europa-envia-ajuda-a-ilhas-afetadas-pelo-irma-70001975948,540,54,1,30,0,0,10,0.0,0.236967,0.594828
5656,3034-meta.txt,true,http://politica.estadao.com.br/noticias/geral-caravana-de-lula-e-atacada-em-santa-catarina-70002241988,675,84,3,29,0,2,24,0.00506757,0.169675,0.54223
5657,810-meta.txt,true,http://cultura.estadao.com.br/blogs/estado-da-arte/primavera-brasileira/,2005,239,6,116,1,2,133,0.00568182,0.395954,0.476136
5658,3148-meta.txt,true,https://g1.globo.com/politica/noticia/ao-denunciar-dilma-janot-disse-que-ex-presidente-usou-e-mail-secreto-para-avisar-marqueteiros-sobre-lava-jato.ghtml,1021,144,6,45,7,3,54,0.00225225,0.194149,0.415541
5659,3176-meta.txt,true,http://politica.estadao.com.br/blogs/neumanne/premio-a-sonegacao/,2281,268,10,104,1,1,102,0.00195982,0.20045,0.44782
5660,2323-meta.txt,true,https://g1.globo.com/pr/parana/noticia/video-mostra-vandalos-jogando-carro-de-prefeitura-dentro-de-piscina-no-parana.ghtml,220,31,2,3,0,0,4,0.0,0.149425,0.556122
5661,169-meta.txt,true,https://g1.globo.com/ce/ceara/noticia/deputado-tiririca-passa-mal-apos-show-e-recebe-atendimento-em-upa.ghtml,200,21,0,8,0,0,4,0.0,0.243243,0.569832
5662,1222-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/aecio-diz-a-fachin-que-vai-fechar-escritorio-politico-em-bh/,492,63,2,11,0,0,25,0.0,0.107692,0.545882
5663,529-meta.txt,true,http://opiniao.estadao.com.br/noticias/geral-lula-passa-dos-limites-70002166027,826,115,12,34,0,2,72,0.0,0.250847,0.528433
5664,3449-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/pena-de-386-anos-e-descabida-teratologica-e-absurda-diz-defesa-de-eduardo-cunha/,850,90,4,43,0,0,32,0.0,0.230061,0.464239
5665,2240-meta.txt,true,http://economia.estadao.com.br/noticias/geral-forum-estadao-discute-caminhos-para-o-crescimento-70002246820,491,33,0,17,0,0,7,0.0,0.142857,0.614512
5666,1586-meta.txt,true,http://brasil.estadao.com.br/noticias/geral-com-113-mortes-em-6-dias-es-negocia-com-familias-de-pms-70001660218,1125,139,1,40,0,0,41,0.0,0.181208,0.509724
5667,3028-meta.txt,true,https://g1.globo.com/politica/noticia/lula-ingressa-no-stf-com-habeas-corpus-preventivo-a-fim-de-evitar-prisao.ghtml,936,118,8,44,0,0,23,0.00354191,0.229917,0.442739
5668,1325-meta.txt,true,https://g1.globo.com/mundo/noticia/as-4-opcoes-nao-militares-para-enfrentar-o-desafio-da-coreia-do-norte.ghtml,1704,221,21,109,0,0,69,0.00325521,0.295419,0.438151
5669,1042-meta.txt,true,http://internacional.estadao.com.br/noticias/geral-the-economist-o-governo-de-trump-e-tao-ruim-como-se-pinta-70002149602,1337,189,12,90,0,0,91,0.00083682,0.317172,0.527197
5670,565-meta.txt,true,https://g1.globo.com/mg/grande-minas/noticia/guarda-de-creche-em-janauba-ateia-fogo-em-criancas-deixando-mortos-e-feridos.ghtml,928,122,3,25,1,0,36,0.00124378,0.140496,0.480099
5671,892-meta.txt,true,http://politica.estadao.com.br/noticias/geral-barroso-diz-que-intervencao-federal-nao-resolvera-problema-da-criminalidade-no-rio-70002200475,1167,186,5,81,3,3,79,0.0,0.309955,0.461843
5672,3534-meta.txt,true,http://politica.estadao.com.br/noticias/geral-bolsonaro-faz-sigla-ecologica-abandonar-causa-ambiental-70002055610,988,136,3,41,2,0,56,0.0,0.240741,0.494479
5673,1954-meta.txt,true,https://g1.globo.com/rio-de-janeiro/noticia/ex-secretario-de-paes-disse-que-pagou-propina-pela-olimpiada-do-rio-aponta-investigacao.ghtml,1066,147,3,39,0,1,29,0.00429646,0.172494,0.469388
5674,739-meta.txt,true,https://g1.globo.com/rs/rio-grande-do-sul/noticia/relator-mantem-condenacao-de-lula-por-corrupcao-e-lavagem-de-dinheiro.ghtml,1398,196,4,64,1,0,78,0.0,0.198543,0.415994
5675,1117-meta.txt,true,https://g1.globo.com/mundo/noticia/incidente-no-metro-e-o-quinto-ataque-terrorista-no-reino-unido-em-2017.ghtml,570,73,5,26,0,0,19,0.00403226,0.179724,0.548387
5676,3515-meta.txt,true,http://brasil.estadao.com.br/blogs/mario-vitor-rodrigues/entrevista-fernando-gabeira/,1640,281,13,96,12,2,147,0.0021097,0.332767,0.482419
5677,3166-meta.txt,true,https://g1.globo.com/am/amazonas/noticia/apos-campanha-na-internet-familia-arrecada-mais-de-r-30-mil-para-tratamento-de-crianca-com-cancer.ghtml,1065,161,3,24,0,3,48,0.00108578,0.179177,0.384365
5678,2557-meta.txt,true,http://internacional.estadao.com.br/noticias/geral-submarino-americano-deixa-seul-em-alerta-70001781832,635,72,1,30,0,0,23,0.0036036,0.19685,0.627027
5679,2949-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/lula-denunciado-na-zelotes/,1549,173,5,69,0,0,62,0.00146092,0.214286,0.474799
5680,118-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/trabalho-forcado-pode-impactar-exportacoes-brasileiras/,871,106,10,100,0,0,49,0.00766284,0.421212,0.501916
5681,1456-meta.txt,true,https://g1.globo.com/df/distrito-federal/noticia/crise-hidrica-e-racionamento-alertam-para-fim-da-cultura-da-abundancia-dizem-especialistas-leia-entrevista.ghtml,2529,356,14,142,10,4,152,0.0013986,0.29594,0.386014
5682,2859-meta.txt,true,https://g1.globo.com/politica/noticia/pf-conclui-inquerito-da-acronimo-e-indicia-luciano-coutinho-e-primeira-dama-de-mg.ghtml,708,86,1,26,0,0,20,0.0,0.144928,0.467512
5683,480-meta.txt,true,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/hospital-de-base-transforma-rio-preto-em-referencia-medica-no-pais.ghtml,748,98,3,29,1,0,36,0.0,0.215278,0.51497
5684,181-meta.txt,true,https://g1.globo.com/to/tocantins/noticia/cantor-gospel-e-eletrocutado-enquanto-ajudava-na-instalacao-de-som-em-igreja.ghtml,222,38,1,5,0,0,5,0.0,0.164835,0.579208
5685,234-meta.txt,true,http://www1.folha.uol.com.br/mercado/2018/01/1947976-temer-libera-emprestimo-de-r-15-bilhoes-para-a-caixa.shtml,249,32,2,14,0,0,9,0.0,0.215054,0.668161
5686,2209-meta.txt,true,http://politica.estadao.com.br/noticias/geral-dilma-ve-golpe-militar-na-turquia-e-parlamentar-no-brasil-10000063671,647,89,3,31,2,5,39,0.0,0.263598,0.510753
5687,332-meta.txt,true,http://politica.estadao.com.br/noticias/geral-veja-os-principais-trechos-do-julgamento-de-lula-no-trf-4-em-porto-alegre-70002163468,1153,127,6,45,0,2,39,0.0,0.199552,0.443038
5688,608-meta.txt,true,http://alias.estadao.com.br/noticias/geral-os-intelectuais-se-tornaram-cumplices-do-poder-afirma-antropologo-70001961783,4614,616,20,282,31,0,396,0.002737,0.350303,0.335904
5689,612-meta.txt,true,http://internacional.estadao.com.br/noticias/geral-novas-inquisicoes-70002231281,1303,195,6,95,4,3,125,0.0,0.369128,0.533981
5690,2633-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/lava-jato-denuncia-ex-gerente-da-petrobras-por-lavar-r-48-mi-de-propina-com-lei-da-repatriacao/,1819,197,12,99,0,0,64,0.00371058,0.226331,0.447124
5691,934-meta.txt,true,http://economia.estadao.com.br/noticias/geral-temer-anuncia-ministerios-nesta-tarde-confira-os-nomes-da-equipe-economica-10000050814,1340,124,4,61,0,0,23,0.0,0.184762,0.473639
5692,2085-meta.txt,true,https://g1.globo.com/mundo/noticia/quem-fez-mais-em-seu-primeiro-mes-como-presidente-obama-ou-trump.ghtml,1410,191,8,70,0,1,116,0.0,0.272045,0.440571
5693,3447-meta.txt,true,https://g1.globo.com/politica/noticia/mendes-cita-crises-politica-e-economica-e-diz-que-brasil-vive-tempestade-perfeita.ghtml,1450,202,9,60,1,4,73,0.000803859,0.188713,0.43328
5694,3260-meta.txt,true,https://g1.globo.com/mg/triangulo-mineiro/noticia/suspeita-de-matar-e-retirar-bebe-de-gravida-diz-que-fez-por-amor-e-policia-revela-que-vitima-estava-viva-no-parto.ghtml,1009,175,2,36,1,0,56,0.0,0.17402,0.432166
5695,2328-meta.txt,true,https://g1.globo.com/rio-de-janeiro/noticia/executivo-legislativo-e-tce-do-rj-formaram-organizacao-criminosa-diz-pf.ghtml,873,104,6,43,1,0,44,0.00395778,0.256173,0.519789
5696,1438-meta.txt,true,https://g1.globo.com/pr/parana/noticia/operacao-carne-fraca-policia-federal-indicia-mais-de-60-pessoas.ghtml,1087,129,2,58,0,0,39,0.00532481,0.217703,0.513312
5697,3535-meta.txt,true,https://g1.globo.com/economia/noticia/varejo-pega-carona-nos-saques-do-fgts-mas-impacto-nas-vendas-e-timido.ghtml,1314,163,3,50,0,0,37,0.00350877,0.192233,0.441228
5698,1120-meta.txt,true,https://g1.globo.com/politica/noticia/rocha-loures-deixa-superintendencia-da-policia-federal-em-brasilia.ghtml,756,104,7,22,0,0,27,0.0,0.138614,0.487062
5699,903-meta.txt,true,https://g1.globo.com/bemestar/noticia/sinto-saudade-de-ser-crianca-em-uma-decada-gravidez-de-meninas-de-10-a-14-anos-nao-diminui-no-brasil.ghtml,2701,412,14,139,16,0,181,0.000431406,0.274177,0.412856
5700,3568-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/foi-um-ato-canalha-ataca-maluf-grampos-de-sergio-machado/,1550,229,11,52,27,1,128,0.00381971,0.210884,0.404889
5701,2841-meta.txt,true,https://g1.globo.com/politica/noticia/defesa-de-dilma-diz-que-processo-de-impeachment-foi-nulo-e-motivado-por-decisoes-imorais.ghtml,755,89,7,16,0,0,21,0.0,0.105802,0.377025
5702,992-meta.txt,true,https://g1.globo.com/politica/noticia/senado-aprova-em-1-turno-fim-do-foro-privilegiado-a-politicos-e-autoridades.ghtml,666,85,6,31,0,0,22,0.0,0.183824,0.453913
5703,196-meta.txt,true,http://opiniao.estadao.com.br/noticias/geral-terror-em-nova-york-70002069735,791,103,2,47,0,0,48,0.00285714,0.30742,0.541429
5704,1231-meta.txt,true,https://g1.globo.com/politica/noticia/video-funaro-diz-que-vice-governador-de-mg-recebeu-propina-para-favorecer-jbs-quando-era-ministro-da-agricultura.ghtml,708,98,5,22,3,0,33,0.0,0.15942,0.436153
5705,156-meta.txt,true,http://politica.estadao.com.br/noticias/eleicoes-presidente-do-psl-confirma-que-bolsonaro-sera-candidato-pelo-partido-70002140037,1073,117,4,57,1,0,48,0.00645161,0.253769,0.465591
5706,1549-meta.txt,true,https://g1.globo.com/sp/itapetininga-regiao/noticia/retrospectiva-2017-confira-os-principais-fatos-do-ano-em-itapetininga-e-regiao.ghtml,3007,402,29,90,0,0,100,0.000760167,0.166667,0.397567
5707,1519-meta.txt,true,https://g1.globo.com/minas-gerais/noticia/frisou-que-nao-agrediu-a-esposa-gravida-diz-delegada-sobre-depoimento-do-cantor-victor.ghtml,933,136,3,26,1,0,46,0.00125628,0.189041,0.424623
5708,22-meta.txt,true,https://g1.globo.com/ac/acre/noticia/mais-de-2-mil-inscricoes-para-os-colegios-militares-sao-feitas-no-primeiro-dia-em-rio-branco.ghtml,296,45,1,14,0,0,4,0.0,0.198276,0.501845
5709,2917-meta.txt,true,http://politica.estadao.com.br/noticias/geral-demostenes-quer-voltar-a-politica-no-ptb-70001891956,1186,179,10,70,4,1,66,0.0,0.246809,0.481299
5710,2640-meta.txt,true,http://politica.estadao.com.br/noticias/geral-nao-sou-candidato-diz-temer-70002201142,914,166,9,36,6,1,64,0.0,0.230986,0.474026
5711,3355-meta.txt,true,http://politica.estadao.com.br/blogs/fausto-macedo/procurador-que-investigou-auxilio-moradia-de-bretas-tambem-quis-beneficio/,1721,251,14,75,5,0,131,0.00534045,0.260032,0.459279
5712,541-meta.txt,true,https://g1.globo.com/pr/parana/noticia/veja-os-principais-trechos-do-2-depoimento-de-lula-a-moro.ghtml,3471,579,33,71,80,2,301,0.000359583,0.221267,0.303128
5713,2341-meta.txt,true,https://g1.globo.com/df/distrito-federal/noticia/conta-de-agua-de-r-11-milhao-no-mane-garrincha-foi-causada-por-erro-na-obra-diz-controladoria.ghtml,596,75,4,20,0,0,19,0.0,0.151261,0.489681
5714,3154-meta.txt,true,https://g1.globo.com/politica/noticia/defesa-diz-que-lula-recebeu-passaporte-de-volta.ghtml,433,67,4,16,0,0,27,0.0,0.157609,0.526854
5715,599-meta.txt,true,https://g1.globo.com/resumo-do-dia/noticia/quinta-feira-28-de-dezembro-de-2017.ghtml,879,94,1,59,0,0,22,0.00382653,0.266082,0.609694
5716,1099-meta.txt,true,https://g1.globo.com/politica/noticia/temer-embarca-em-viagem-oficial-a-europa-e-maia-assume-a-presidencia.ghtml,818,97,2,47,0,0,20,0.0,0.20679,0.493036
